,county_state,all_pubs_tot_circ_household,tot_households_est,diff_margin_gop_2016_2012,pct_uninsured,unemployment_rate,pct_white_nonhispanic,any_college_aggregate,fips,fips2,trump_win,margin_gop_2016,margin_gop_2012,turnoutcvap
1550,DALLAS//IA,0.187801253941,27593.0,-2.14676723961,5.0,2.1,87.1000907974,73.8547508904,19049.0,19049.0,1,9.63925884573,11.7860260853,0.76919729
1551,MONROE//WI,0.187872316511,17794.0,21.7954213085,10.7,4.0,91.5978265671,49.9408672799,55081.0,55081.0,1,22.4762196993,0.68079839084,0.59019738
1552,CHEROKEE//KS,0.188032048072,7988.0,18.8880302217,13.8,4.1,88.8125238641,52.4274553571,20021.0,20021.0,1,48.3901740997,29.502143878,0.54145849
1553,NEMAHA//NE,0.188043100452,2877.0,14.4615653798,8.1,3.5,94.6149553571,59.888936352,31127.0,31127.0,1,42.9324546952,28.4708893154,0.57276958
1554,BAYLOR//TX,0.188044109112,1723.0,7.41947000418,18.9,3.7,86.3836824697,56.6780174045,48023.0,48023.0,1,72.1179624665,64.6984924623,0.56803441
1555,AUTAUGA//AL,0.188125122573,20396.0,3.42096454762,10.1,5.0,75.7827638036,53.6385913709,1001.0,1001.0,1,49.4789343498,46.0579698022,0.5925557
1556,MASON//IL,0.188194898627,6116.0,25.4124589172,8.4,6.4,96.8002265326,45.9838757838,17125.0,17125.0,1,31.7581221825,6.34566326531,0.562576
1557,JACKSON//KS,0.188221927665,5281.0,12.5506043172,7.3,3.2,84.6567164179,53.4082063827,20085.0,20085.0,1,41.8892963157,29.3386919985,0.56727731
1558,BUCKINGHAM//VA,0.188291986436,5603.0,13.9360781778,15.8,5.3,60.9913288024,33.7340589717,51029.0,51029.0,1,11.5458539264,-2.39022425138,0.54526561
1559,WASHINGTON//IA,0.188297158201,8938.0,16.4020925721,10.0,2.5,92.0152609347,54.501232758,19183.0,19183.0,1,20.6208425721,4.21875,0.67690146
1560,AMELIA//VA,0.188350340136,4704.0,9.63752665245,14.3,3.9,72.3252719731,45.6642271014,51007.0,51007.0,1,36.3041933191,26.6666666667,0.7020824
1561,MARION//AR,0.188479331443,6701.0,15.9949651025,14.4,3.6,94.7685016405,41.9923736892,5089.0,5089.0,1,55.075915451,39.0809503486,0.51892525
1562,KINGFISHER//OK,0.188643093538,5741.0,2.8654092779,13.7,3.1,78.218533525,51.147997217,40073.0,40073.0,1,71.3375796178,68.4721703399,0.56958741
1563,KINGS//NY,0.189218339833,931786.0,2.02754731091,12.0,4.8,35.7168590881,53.0876958276,36047.0,36047.0,0,-61.8298394067,-63.8573867176,0.45594266
1564,GLADWIN//MI,0.189416058394,10960.0,27.5396288579,13.1,5.5,96.5452335203,44.8081623977,26051.0,26051.0,1,34.7177677999,7.178138942,0.615233
1565,MARION//MO,0.189422991171,11213.0,17.8024269261,14.2,3.5,90.520110957,45.8813154892,29127.0,29127.0,1,49.7984808557,31.9960539296,0.5562079
1566,FREMONT//CO,0.189695263738,16342.0,12.9439097615,11.7,4.1,78.0298660514,47.5620975161,8043.0,8043.0,1,44.7486288848,31.8047191233,0.53898889
1567,JOHNSON//MO,0.189775174002,19971.0,12.6531053526,10.5,3.9,86.5294063337,60.2765840576,29101.0,29101.0,1,36.8852847726,24.23217942,0.50486642
1568,CROOK//OR,0.189998898557,9079.0,13.3286216161,12.8,6.3,88.7669402558,49.3321346006,41013.0,41013.0,1,49.8109640832,36.4823424671,0.62568462
1569,HOT SPRING//AR,0.190095583388,12136.0,13.4216748801,14.2,3.4,82.9751470765,42.6353929934,5059.0,5059.0,1,42.4545069826,29.0328321025,0.43593061
1570,RAVALLI//MT,0.190101507598,16649.0,6.47714812073,17.8,4.2,93.2072606129,58.0104923325,30081.0,30081.0,1,38.5577663962,32.0806182755,0.6947425
1571,JACKSON//GA,0.190374382364,21048.0,0.993919188487,15.5,4.1,82.6571149463,48.4208453339,13157.0,13157.0,1,63.8836530288,62.8897338403,0.55098712
1572,LAMAR//MS,0.190624285388,21865.0,1.03529042119,15.5,3.8,74.735501401,67.2475897871,28073.0,28073.0,1,55.6226477522,54.587357331,0.5882957
1573,ONSLOW//NC,0.190689072928,62185.0,7.68469332328,12.1,5.5,67.2881531186,61.8833300942,37133.0,37133.0,1,34.654287985,26.9695946617,0.37948659
1574,SCHOOLCRAFT//MI,0.190699034805,3419.0,21.7492512331,11.8,7.1,86.2693050193,40.5077619664,26153.0,26153.0,1,28.595519152,6.84626791893,0.60419577
1575,MADISON//ID,0.190975254731,10305.0,-38.1771286406,10.0,2.2,89.8143264057,79.6136378174,16065.0,16065.0,1,49.3402180149,87.5173466556,0.54813093
1576,BOTTINEAU//ND,0.191103789127,3035.0,19.7733468465,9.8,3.3,92.8248417244,58.4582441113,38009.0,38009.0,1,50.8583066628,31.0849598163,0.67910618
1577,ARANSAS//TX,0.191179508366,9682.0,7.59361575566,19.2,6.0,68.2570393545,53.3709749553,48007.0,48007.0,1,50.3678226808,42.7742069252,0.5191313
1578,DESOTO//MS,0.191501416431,60010.0,1.3188251013,13.0,3.5,68.0121718292,58.7334315169,28033.0,28033.0,1,34.773983943,33.4551588417,0.55553138
1579,LAWRENCE//SD,0.191584346505,10528.0,7.37396422679,13.9,2.8,91.3248123352,61.0451306413,46081.0,46081.0,1,34.2425266002,26.8685623734,0.57889408
1580,HARRISON//IN,0.191591344837,14604.0,21.5167233221,10.1,3.8,96.0616874841,45.8865535392,18061.0,18061.0,1,44.3490932642,22.8323699422,0.59006113
1581,CAMPBELL//VA,0.19205176449,21791.0,7.80476935244,11.3,4.1,80.6151385152,48.7384519835,51031.0,51031.0,1,47.1930340216,39.3882646692,0.58491516
1582,WALWORTH//WI,0.19216606134,39648.0,7.67889369259,9.1,3.6,85.6539756791,58.3231661955,55127.0,55127.0,1,20.0553687957,12.3764751031,0.68439579
1583,DOUGLAS//MN,0.192171733402,15559.0,20.3008003583,5.9,3.2,96.5756417258,64.1185527329,27041.0,27041.0,1,35.7905933497,15.4897929913,0.7329005
1584,TODD//MN,0.192194328692,9839.0,31.5857354157,11.9,4.6,91.9398348729,50.7329088069,27153.0,27153.0,1,47.7394507703,16.1537153545,0.64940059
1585,DELAWARE//NY,0.192347627453,19262.0,19.6234244577,9.1,5.0,92.5801155626,48.3024088052,36025.0,36025.0,1,29.1765102936,9.5530858359,0.49362731
1586,MARION//TN,0.192711496746,11525.0,22.5233044386,12.7,6.5,92.3090510846,40.7249042908,47115.0,47115.0,1,44.7839734121,22.2606689735,0.47174904
1587,MAJOR//OK,0.192723697148,3051.0,5.72916345202,12.3,3.8,85.8571428571,46.0584080931,40093.0,40093.0,1,77.3756987349,71.6465352829,0.55994999
1588,MCPHERSON//NE,0.192893401015,197.0,17.3788280685,1.8,2.0,97.4595842956,66.3608562691,31117.0,31117.0,1,84.965034965,67.5862068966,0.77961034
1589,PERRY//IN,0.192941499588,7282.0,30.1983123867,9.4,4.0,94.4473060678,34.5463864685,18123.0,18123.0,1,18.6168224299,-11.5814899568,0.51371795
1590,RITCHIE//WV,0.193049213597,3942.0,14.7005141965,13.4,6.0,97.8796844181,33.5296534721,54085.0,54085.0,1,71.4356435644,56.7351293678,0.4677932
1591,BECKER//MN,0.193113110161,13562.0,18.644324297,10.6,4.0,86.8428993904,58.159124989,27005.0,27005.0,1,33.1889994149,14.5446751179,0.66152298
1592,CLEBURNE//AR,0.193167273801,10157.0,9.27874070326,15.7,4.8,95.0799268795,45.7756563246,5023.0,5023.0,1,61.4388368984,52.1600961951,0.56824988
1593,CRAIG//VA,0.193315266486,2214.0,22.6021279901,11.4,4.6,95.9708365311,41.1535463757,51045.0,51045.0,1,57.3994252874,34.7972972973,0.64139688
1594,FAUQUIER//VA,0.193727484637,23595.0,4.65788153463,9.3,3.2,81.142255755,62.7475355492,51061.0,51061.0,1,24.6471285422,19.9892470076,0.7285614
1595,FAYETTE//AL,0.194116811141,7037.0,11.7634079807,9.5,6.4,85.3042140152,38.7626262626,1057.0,1057.0,1,65.2391410444,53.4757330637,0.6028344
1596,HURON//MI,0.194277435712,13805.0,23.4180604839,9.7,3.8,95.7200371632,43.5469561911,26063.0,26063.0,1,38.1751640586,14.7571035747,0.60163945
1597,ABBEVILLE//SC,0.194400919252,9573.0,14.8668436933,12.6,4.2,68.9242709125,40.6022540502,45001.0,45001.0,1,28.254382693,13.3875389997,0.5528515
1598,PENDER//NC,0.194585196225,20130.0,9.96393449129,16.1,5.1,74.2468186927,54.4586565654,37141.0,37141.0,1,30.404107565,20.4401730737,0.59898651
1599,DAVIDSON//NC,0.194590895659,64299.0,8.43146984426,13.4,4.7,81.3293707702,48.7078919071,37057.0,37057.0,1,49.3549775735,40.9235077292,0.59138578
1600,NAVAJO//AZ,0.194819654839,34129.0,-0.464087201888,17.8,7.3,42.5819276213,51.9818344253,4017.0,4017.0,1,7.91606653676,8.38015373864,0.49501544
1601,WAKE//NC,0.195039885485,364669.0,-10.2490347409,11.6,4.1,61.0561884553,75.1067336368,37183.0,37183.0,0,-20.5006458684,-10.2516111275,0.75542837
1602,GREENE//VA,0.195049922655,7111.0,6.493104257,14.9,2.9,84.7819199493,49.8309252997,51079.0,51079.0,1,31.7794380722,25.2863338152,0.65683973
1603,MARQUETTE//WI,0.195356917246,6332.0,28.8258336965,8.4,4.6,94.5904887715,44.0987698342,55077.0,55077.0,1,24.369640343,-4.45619335347,0.67656183
1604,FLORENCE//WI,0.195378151261,1904.0,20.0108332438,8.6,5.6,97.6988382484,51.9402127048,55037.0,55037.0,1,46.4353074312,26.4244741874,0.6992802
1605,GRANT//OK,0.195630081301,1968.0,8.02612481858,10.1,2.8,89.8826654859,55.0936210727,40053.0,40053.0,1,70.0,61.9738751814,0.60026592
1606,CHESTER//SC,0.19563988696,12385.0,15.351349722,13.8,5.7,58.9660892001,42.1343981124,45023.0,45023.0,1,4.85847063794,-10.4928790841,0.57699776
1607,LAURENS//SC,0.195707472178,25160.0,12.479467596,15.7,4.0,68.3562035879,43.8168620882,45059.0,45059.0,1,29.9350305961,17.455563,0.50986081
1608,JOHNSTON//NC,0.195786924939,61950.0,2.83945120275,15.0,4.5,69.1854077446,53.6589768273,37101.0,37101.0,1,30.6659728218,27.826521619,0.65048975
1609,VAN BUREN//AR,0.195958714929,6879.0,14.4351244645,18.1,5.8,93.6478061405,39.2282958199,5141.0,5141.0,1,53.9305301645,39.4954057,0.47516292
1610,TIOGA//NY,0.196054750403,19872.0,12.520019739,7.2,4.6,95.5596725034,54.9903266189,36107.0,36107.0,1,27.6123759486,15.0923562096,0.55850214
1611,MARSHALL//AL,0.196258136073,34261.0,9.38318074661,16.9,5.1,82.6904726563,45.5889585151,1095.0,1095.0,1,69.5095095095,60.1263287629,0.49341005
1612,MONTGOMERY//AL,0.196376714471,89532.0,-1.8834045101,12.9,5.6,36.8553244089,59.3339930593,1101.0,1101.0,0,-26.1610201751,-24.277615665,0.60126328
1613,LOUISA//VA,0.196429963364,12829.0,10.7909565473,16.5,3.4,77.0140646148,45.7778325933,51109.0,51109.0,1,24.5558919289,13.7649353816,0.63210487
1614,WYOMING//NY,0.196490783556,15787.0,21.4165796848,7.3,5.2,89.8325532018,46.3911269932,36121.0,36121.0,1,50.9766584767,29.5600787919,0.49491313
1615,STONEWALL//TX,0.196551724138,580.0,8.50700058118,16.4,4.4,75.459688826,42.8853754941,48433.0,48433.0,1,59.9144079886,51.4074074074,0.60775185
1616,THOMAS//NE,0.196666666667,300.0,3.1957744338,9.3,3.5,95.4074074074,61.875,31171.0,31171.0,1,81.1369509044,77.9411764706,0.77734798
1617,WYANDOTTE//KS,0.196738576525,58870.0,7.27723550884,22.5,5.1,42.5773913909,45.7119853687,20209.0,20209.0,0,-29.127604441,-36.4048399498,0.51984024
1618,CARROLL//IL,0.196917031888,6617.0,28.5255331373,9.3,4.9,93.8831569074,47.1945080092,17015.0,17015.0,1,27.073701387,-1.45183175034,0.62553185
1619,PEPIN//WI,0.19702098849,2954.0,25.7904246492,10.4,3.3,97.0428648942,47.8310940499,55091.0,55091.0,1,23.5718099306,-2.21861471861,0.65063292
1620,ATCHISON//MO,0.197520991603,2501.0,13.4439044943,12.8,3.6,96.8014705882,47.7800201816,29005.0,29005.0,1,55.7473374954,42.3034330011,0.61623341
1621,MIAMI-DADE//FL,0.197915343174,842153.0,-5.83418441397,25.6,5.0,15.1077550111,51.5964140779,12086.0,12086.0,0,-29.5646131995,-23.7304287856,0.58120328
1622,LIVINGSTON//NY,0.198010402047,24226.0,18.4122540942,5.8,4.5,91.2022962609,54.8747238283,36051.0,36051.0,1,27.8449127953,9.43265870113,0.51915979
1623,CHOWAN//NC,0.198089492207,5967.0,9.40540375827,14.7,6.0,60.1937772926,48.8876212208,37041.0,37041.0,1,14.3218908272,4.91648706897,0.66556025
1624,UPSHUR//TX,0.198208610228,13844.0,8.20195010493,18.5,6.3,80.9956105347,50.1576935921,48459.0,48459.0,1,67.9733634879,59.7714133829,0.51579815
1625,SIOUX//IA,0.198215044624,11765.0,1.36082553654,7.5,1.4,88.2581355588,57.3262397501,19167.0,19167.0,1,69.331257991,67.9704324545,0.73986679
1626,ALGER//MI,0.198270893372,3470.0,17.8880487147,12.0,7.5,84.8353735753,45.5525238745,26003.0,26003.0,1,20.4298692666,2.54182055181,0.58323383
1627,DELAWARE//IA,0.198336440556,6973.0,29.5623544866,4.3,3.0,97.4353115896,45.8242677824,19055.0,19055.0,1,29.809056192,0.24670170546,0.70984221
1628,MIAMI//OH,0.198541388112,41135.0,9.98180715374,8.7,4.0,93.1363930562,51.7364414843,39109.0,39109.0,1,45.6195231896,35.6377160359,0.6648494
1629,PENDLETON//WV,0.198707592892,3095.0,20.1057448958,11.5,3.0,94.9608213996,34.1304347826,54071.0,54071.0,1,51.7434620174,31.6377171216,0.52944493
1630,FAULKNER//AR,0.198754744931,43204.0,-0.10071366595,12.4,3.2,81.4132374752,60.2386873585,5045.0,5045.0,1,31.5870071607,31.6877208267,0.47115231
1631,COTTON//OK,0.198847262248,2429.0,16.2111806497,18.6,4.6,77.2414921466,43.9856801909,40033.0,40033.0,1,62.6441199078,46.4329392581,0.52717894
1632,CLARK//IL,0.198886715812,6647.0,15.3959099195,9.0,5.2,96.8871836128,51.9383299171,17023.0,17023.0,1,47.9217291214,32.5258192018,0.63137329
1633,SHELBY//IA,0.198973549151,5066.0,20.6912749091,7.7,2.4,95.7221480987,54.9109774791,19165.0,19165.0,1,42.9186602871,22.2273853779,0.7039398
1634,TOOLE//MT,0.199290060852,1972.0,13.4929308912,21.4,3.3,88.3300970874,47.9978354978,30101.0,30101.0,1,54.3111992071,40.8182683159,0.51252609
1635,GRANT//WV,0.199520958084,4175.0,10.4386484045,8.9,4.6,96.7498942023,31.6420342139,54023.0,54023.0,1,77.4115267947,66.9728783902,0.48728874
1636,DARLINGTON//SC,0.200363402355,26417.0,7.12948248973,15.8,5.1,55.2928359,44.24332409,45031.0,45031.0,1,3.73532190579,-3.39416058394,0.58554792
1637,FREESTONE//TX,0.200378071834,7406.0,9.39680276417,20.0,6.7,67.762687634,47.9472140762,48161.0,48161.0,1,59.5951629863,50.1983602222,0.53688544
1638,KALKASKA//MI,0.200556715379,7185.0,24.4316017595,13.3,5.5,94.94486361,44.2064264849,26079.0,26079.0,1,44.1031390135,19.671537254,0.62289447
1639,RUNNELS//TX,0.200918174453,3703.0,3.51768007551,18.2,4.0,62.7955959789,40.6920217329,48399.0,48399.0,1,74.0770252324,70.5593451569,0.48440665
1640,OSAGE//KS,0.20092236741,6505.0,12.1367376022,10.9,4.3,94.3034825871,50.2303731141,20139.0,20139.0,1,43.2695097186,31.1327721164,0.56931323
1641,EDDY//ND,0.200943396226,1060.0,22.950980301,7.3,3.7,90.5485232068,59.7781669586,38027.0,38027.0,1,35.7670221493,12.8160418483,0.62449431
1642,STRAFFORD//NH,0.201085919108,47149.0,5.93026652968,10.7,2.2,91.8625721424,63.9031957803,33017.0,33017.0,0,-8.57210165199,-14.5023681817,0.66071689
1643,SAN PATRICIO//TX,0.201220315175,22781.0,3.43984454042,20.5,7.7,40.6023914031,46.4059019378,48409.0,48409.0,1,24.0738158323,20.6339712919,0.43798861
1644,ROCK//MN,0.201323491983,3929.0,17.8306438032,6.9,1.9,94.7610582453,51.3151822796,27133.0,27133.0,1,35.7395464947,17.9089026915,0.69128078
1645,LAVACA//TX,0.201402415271,7701.0,6.70416009871,15.1,4.4,74.6329735536,40.2047429666,48285.0,48285.0,1,71.4583574655,64.7541973668,0.58384883
1646,KANABEC//MN,0.201421418188,6191.0,26.6876617548,8.2,5.6,95.3321252265,48.4622883985,27065.0,27065.0,1,35.7292307692,9.04156901443,0.66005236
1647,RAPIDES//LA,0.201472500734,47674.0,2.98189358536,15.4,5.7,61.6660994517,46.5166799552,22079.0,22079.0,1,32.5416094866,29.5597159013,0.59880531
1648,LAKE//SD,0.201511335013,4764.0,14.3471713137,7.4,2.9,94.1171603508,61.1001236094,46079.0,46079.0,1,25.4052460949,11.0580747812,0.67098612
1649,ALFALFA//OK,0.201737451737,2072.0,6.61939347455,13.7,3.0,77.0112945265,47.5969352217,40003.0,40003.0,1,76.0195035461,69.4001100715,0.45146677
1650,IDA//IA,0.202192841019,3101.0,25.44627397,8.2,1.9,96.1957290341,51.5333734215,19093.0,19093.0,1,51.8941504178,26.4478764479,0.67745692
1651,CARROLL//MS,0.202219815918,3694.0,5.97445363695,13.3,6.6,64.5095763204,41.6279704999,28015.0,28015.0,1,38.8665447898,32.8920911528,0.72514397
1652,BLAINE//OK,0.202234636872,3580.0,9.24256209013,12.3,3.3,74.9235474006,46.0291734198,40011.0,40011.0,1,57.2897442658,48.0471821756,0.54583204
1653,PERRY//IL,0.202367601246,8025.0,27.4926811329,9.3,6.6,86.2952773957,47.5419468564,17145.0,17145.0,1,45.1576344529,17.66495332,0.55317748
1654,LINCOLN//WI,0.202592801353,12419.0,21.4595316703,7.2,3.8,96.0616559429,49.4499103378,55069.0,55069.0,1,20.8061525785,-0.653379091869,0.67825782
1655,MULTNOMAH//OR,0.202598263747,310669.0,-3.41082136977,12.4,3.8,71.3048106629,71.9580284241,41051.0,41051.0,0,-58.3345911528,-54.923769783,0.65815479
1656,LAFAYETTE//MO,0.202608431908,13188.0,17.5300420872,10.0,3.2,92.4413659011,46.7174077536,29107.0,29107.0,1,43.8191590262,26.2891169391,0.63261223
1657,JOHNSON//GA,0.202788723856,3299.0,7.47097023553,18.0,5.9,62.2013477639,36.3771564545,13167.0,13167.0,1,37.5611080934,30.0901378579,0.48325461
1658,MEADE//SD,0.203153025583,10593.0,10.6613327021,11.2,2.9,88.3438838558,60.0850865435,46093.0,46093.0,1,53.5065829102,42.8452502081,0.55120802
1659,KINGSBURY//SD,0.203241349102,2283.0,24.5333689663,6.4,2.5,95.3788917173,53.7517053206,46077.0,46077.0,1,38.2987063897,13.7653374233,0.65728539
1660,STEWART//GA,0.203350664356,1731.0,7.37692036934,24.1,6.5,27.3517382413,25.429715093,13259.0,13259.0,0,-20.2143205066,-27.5912408759,0.463451
1661,OCEANA//MI,0.203420891875,9822.0,17.0645294671,12.7,5.7,82.6337260284,50.6154797369,26127.0,26127.0,1,27.346047215,10.2815177479,0.61336809
1662,GRANT//AR,0.203528211109,6859.0,2.84962468493,10.8,3.1,93.0652486983,45.8007260992,5053.0,5053.0,1,54.7483588621,51.8987341772,0.48192322
1663,ST. FRANCOIS//MO,0.203681424447,24936.0,25.8608908221,13.3,4.5,92.2678382063,46.8964916863,29187.0,29187.0,1,45.3872299102,19.5263390881,0.4397966
1664,CHAMBERS//TX,0.204178829313,13018.0,0.926593424558,18.3,6.3,68.3740033825,51.231299378,48071.0,48071.0,1,62.0550987336,61.128505309,0.61323619
1665,KENTON//KY,0.20427480916,62225.0,1.73365302687,10.3,3.5,89.1550669603,59.7709895671,21117.0,21117.0,1,26.0691189764,24.3354659496,0.56239414
1666,WHITE//IN,0.204351939451,9513.0,19.33714568,10.4,4.0,90.2616040676,45.2179609338,18181.0,18181.0,1,42.9206220965,23.5834764165,0.55002099
1667,WINDSOR//VT,0.204512996287,24507.0,6.0162587359,7.0,2.7,95.0507569012,60.7240078323,50027.0,50027.0,0,-32.1212992239,-38.1375579598,0.64161623
1668,MORGAN//IN,0.204967003788,25609.0,15.4171175013,10.9,3.5,96.4655706526,46.670627679,18109.0,18109.0,1,56.5554842848,41.1383667835,0.54154253
1669,FRANKLIN//AL,0.205008347245,11980.0,20.3204622547,15.8,5.7,78.5009799583,37.1293001186,1059.0,1059.0,1,60.8030112923,40.4825490377,0.49129128
1670,HUERFANO//CO,0.205026455026,3024.0,14.2523216085,15.7,5.5,64.164872347,61.4096573209,8055.0,8055.0,1,6.46871686108,-7.78360474745,0.68876231
1671,ALCONA//MI,0.205158968206,5001.0,21.735772799,10.5,6.4,96.3222748815,48.6618571096,26001.0,26001.0,1,39.9579219939,18.2221491949,0.67022806
1672,TUNICA//MS,0.205314615192,3989.0,8.59293790643,17.9,5.7,21.0842798511,45.605848499,28143.0,28143.0,0,-50.1588218308,-58.7517597372,0.61769938
1673,GREEN LAKE//WI,0.20556745182,7939.0,17.0847008928,11.9,4.4,93.2405356955,45.6610800745,55047.0,55047.0,1,37.6811594203,20.5964585275,0.67264307
1674,GOLIAD//TX,0.205831308573,2881.0,10.4973084765,11.6,5.8,58.5425101215,48.9611388996,48175.0,48175.0,1,44.3037974684,33.8064889919,0.61033332
1675,POWELL//MT,0.205882352941,2380.0,19.9546965579,14.6,4.8,90.5089605735,51.890482399,30077.0,30077.0,1,53.0346820809,33.079985523,0.47351271
1676,PAMLICO//NC,0.206033988925,5237.0,5.69233758581,14.8,5.7,74.1411184717,54.7248077701,37137.0,37137.0,1,26.5505020673,20.8581644815,0.64292133
1677,STILLWATER//MT,0.206039551042,3742.0,12.1293058227,11.0,3.5,94.0891472868,56.8253021035,30095.0,30095.0,1,56.6029900332,44.4736842105,0.6569227
